"date","day_num","dow","MON","TUE","WED","THU","FRI","SAT","SUN","PRESDAY","STPATS","KDERBY","MEMDAY","INDDAY","LABORDAY","NCAABBALL","TREND","R1_COIN","R1_DROP","R1_RAKE","R2_COIN","R2_DROP","R2_RAKE","R3_COIN","R3_DROP","R3_RAKE","R3_TREND"
2009-05-19,106,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.66343909411207,14.7977739190433,12.8873503646591,8.98374993189339,15.7619111580684,15.7220420943476,10.1660424207819,15.4444194809621,12.0310876237765,8.19575085845122,4.15570439576776
2009-05-20,107,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.67282883446191,14.8527141770417,13.3533363809578,8.73976276026684,15.7897817190493,15.198450097533,10.05062319853,15.5718284353631,12.0143791374772,8.33181805493922,3.87271010441662
2009-05-21,108,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.68213122712422,14.6307014868595,12.7307431973248,8.69971402294975,16.0160528166537,15.6817700818121,10.2309285475118,15.2728097507375,11.7962585747567,8.57910692432932,6.38832719221743
2009-05-22,109,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.69134788222914,14.5292064716388,12.6592565490402,8.59818321801956,15.8035094418173,14.7282317190035,9.76016178366874,15.1950027516385,11.7885566037816,8.27492173861554,4.85227029867438
2009-05-23,110,"Saturday",0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.70048036579242,14.8626281188456,13.0286515845702,8.8255243256883,15.0651391221656,14.5333260560545,9.81018940878111,15.2353754686694,11.8041404231642,8.05607461078992,3.642651925099
2009-05-24,111,"Sunday",0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.70953020131233,14.3196699931289,12.4476232845817,8.26213927490503,15.5987147729773,14.7079898314865,9.43048307464774,15.2803605376366,11.7300942652367,8.2469809633311,3.73596177393573
2009-05-25,112,"Monday",1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.71849887129509,14.5329045135361,12.9888040532382,8.57315963863637,15.3467193993518,14.8054676666499,9.68994559254284,15.1543980541493,11.8124624579418,8.18814282668737,5.16837721863981
2009-05-26,113,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.72738781871234,14.7764539067883,12.9821982727699,9.03720035294615,15.9308921485556,14.9381707628085,10.0605480441528,15.1722851280027,11.7373624258897,8.17253928260683,3.40683684607639
2009-05-27,114,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.7361984483945,14.4124408615914,12.7280460608449,8.42960428434319,16.1264712469266,15.6244439079024,9.97353394366086,15.523125434991,12.2503399182334,8.06190560233637,3.02054214283656
2009-05-28,115,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.74493212836325,14.7818195313653,13.6511250439748,9.10195336293935,16.1442690038475,15.1119073409303,10.0047860263483,15.2820094692484,11.8551155038545,8.32132502870123,3.94616034367333
2009-05-29,116,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.75359019110636,14.4713376351298,12.7894099548566,8.49348818668572,15.1993472568751,14.6451061634037,10.1504082358519,14.9973733440539,11.5061240991883,8.08392756327439,5.18137478351449
2009-05-30,117,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.76217393479776,14.3265090574654,12.4362448022434,8.57345983213861,15.7323195364375,15.361264697922,10.0497207303166,15.3785142786274,12.0225859922043,8.25976502369456,3.72131120194278
2009-05-31,118,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.77068462446567,14.5297491165231,12.9380492671313,8.66422143014523,15.6338132439132,15.351702415536,9.99567012013224,15.323967981583,11.8522214280226,8.19429190428877,5.12571501290488
2009-06-01,119,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77912349311153,14.6334163767846,13.0017225331859,9.03846995828067,15.4827623367156,14.6105834771641,10.0601136263742,15.4262194274347,11.7526888542482,8.23969645913571,5.1593869077325
2009-06-02,120,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.78749174278205,14.4476591364811,12.7392920250935,8.79144737588591,15.0989385595856,14.3418373221336,9.75900316565058,15.6248122704991,12.18186852634,8.44575134709163,4.29588464209088
2009-06-03,121,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.79579054559674,14.3416784104011,12.4341930716154,8.20907102404434,15.9499544733422,15.2974723166479,10.1519220699722,15.6960704846359,12.0792514608856,8.75226422663755,4.96001931219617
2009-06-04,122,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.80402104473326,14.8533018332812,13.1845739017785,8.97944953557077,15.3509954040032,14.9513923040177,9.76512921361153,15.2428922133691,11.9510070985083,8.14517961647706,5.47113590330874
2009-06-05,123,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.81218435537242,14.6987567156438,13.4812803423207,9.19289104161499,16.1059359521961,15.6407907392874,10.1330068541889,15.0525417800991,11.5086875831021,7.90534276997808,3.884015006441
2009-06-06,124,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.82028156560504,14.3847323286305,12.4920185832867,8.47439785173893,15.0558970397343,14.3296026874429,9.9383306409499,15.1806796128877,11.6204023395796,8.1827934356118,3.95366471701874
2009-06-07,125,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.8283137373023,14.6433498920846,13.1574207735174,8.71316133828087,15.0782163194258,14.154001200279,9.78028219521991,15.764673876913,12.022962083588,8.38929814190002,5.61829897650403
2009-06-08,126,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83628190695148,14.674015143402,12.9674498697496,8.88263256441256,15.8723663817103,14.7288832798563,10.2567823061596,15.6749293107251,12.0975407590977,8.59837294455564,4.57275223979025
2009-06-09,127,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.84418708645859,14.6283521081268,13.1800534251406,8.94051573553974,15.3590850151014,14.3813763885701,9.83556609105205,15.8573203603174,12.4073572567575,8.52748088295914,4.21708352515118
2009-06-10,128,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.85203026391962,14.7270490236127,13.2796441641986,8.53121203536509,15.939287572872,15.2252138256808,9.906538160736,15.2353790744393,11.7325762598162,8.27628762442585,4.47883536580484
2009-06-11,129,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.85981240436167,14.4901621957945,12.8951545188448,8.32332065460953,15.0367776076391,13.7443029455275,9.77167057555126,15.4996728410782,11.9453324937496,8.63646041217296,3.63427327998427
2009-06-12,130,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.86753445045558,14.4371303242863,12.7800883338792,8.82157892008601,15.8147539836282,14.0551085623641,9.65901980962221,15.0345164634954,11.7978060465561,7.87136066367847,6.08442694019901
2009-06-13,131,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.87519732320115,14.6028864848883,13.0263255357706,8.807553665134,16.0454557887389,15.3460249428837,9.85263293212874,15.4577057775374,11.7951992228899,8.17120276190017,5.22793455615767
2009-06-14,132,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.88280192258637,14.2876963669294,12.3819244898263,8.359412135067,15.2717651338176,14.8476507859317,9.93271314560804,15.8320015624981,12.1469022454084,8.50341107945938,3.63991122141219
2009-06-15,133,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89034912822175,14.4815097400045,12.5753367215802,8.8884461514324,15.0625601119757,14.8659689426598,10.1475876774134,15.4339872256296,11.8233744240145,7.98796194712432,4.04488943007074
2009-06-16,134,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.89783979995091,14.1485023134341,12.4828340325998,8.60883191277031,14.99,13.9129563194569,9.44265456671705,15.3089192231489,11.9306202992111,8.47394310134251,1.86656418331691
2009-06-17,135,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.90527477843843,14.5722205486946,12.8817516064256,8.8897394580583,15.5262720092824,15.2529532094335,10.0895535113866,15.2049080297328,11.6881930127298,8.10264900717162,4.40416389019744
2009-06-18,136,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.91265488573605,14.1697601818109,12.4401459908176,8.27681312673396,16.0078420314231,15.23234151776,10.1974592982828,15.6016223117284,12.261397495723,8.88986133276946,4.47770348627039
2009-06-19,137,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.91998092582813,14.5648918111715,13.0920625034066,8.86414742612912,15.3925706639213,15.316654797153,9.91847888381232,15.3221917624227,11.8239811397918,7.9555401192871,4.95791978138008
2009-06-20,138,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.92725368515721,14.2475274996357,12.2960081179009,8.47276158623077,15.391000687724,15.3907420498595,9.73244374076625,15.6962203675676,12.1604054559303,8.62452920949737,3.75309510380631
2009-06-21,139,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.93447393313069,14.3139304456293,12.4862992511814,8.41397597508752,15.8846580353004,15.8999578483393,10.0733162941017,15.3015067865674,11.9141269841729,8.46530189108977,4.60083914441361
2009-06-22,140,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9416424226093,14.658354252401,13.173814257554,8.70334271626682,15.5728058855163,13.9271424357446,9.86279100840344,15.0088220480663,11.8178632381336,8.1842548304335,3.47678870576633
2009-06-23,141,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.94875989037817,14.1528934591284,12.5277746652584,8.21644648777771,15.1874709838047,14.4693128255399,9.77119182751214,15.357375068369,11.7719657507417,8.46167560626177,5.33186942434904
2009-06-24,142,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.95582705760126,14.8447061483459,13.0627151498632,8.43440040156753,16.001754543898,15.1689699676828,9.85062533638026,15.7298843037095,12.4624133042514,8.91909483895775,4.67634827282836
2009-06-25,143,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.96284463025991,14.2187236039481,12.6186658845323,8.31160639037745,15.2588175509339,14.2637796471764,9.84442580268585,15.3713561419334,11.9109067720227,8.44498394558213,4.64773319365197
2009-06-26,144,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.969813299576,14.5434915676086,12.8245714934931,7.94666351386253,15.5384429397445,15.024841578184,9.7145588367954,15.1253832107001,11.5474338429799,8.10096591390744,5.00794185875932
2009-06-27,145,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.97673374242057,14.3539778638249,12.9718130389704,9.10118159360903,15.4528932910641,15.2082878172026,9.87708727543329,15.2239961276667,12.014639062777,8.05555344506258,6.02645341315459
2009-06-28,146,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.98360662170834,14.5351204492034,13.1847141492083,8.83083093108311,15.2571787595198,14.2175879323444,9.95996221737728,15.1515933437388,11.7979876768729,8.00743919231489,2.9293905064799
2009-06-29,147,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99043258677874,15.034123243802,13.4049443004172,9.21995624330295,16.0079528142745,15.0009079802005,10.116980595643,15.4298587302165,12.1249087337469,8.53413120698407,3.46578409554153
2009-06-30,148,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.99721227376411,14.5417306074097,12.8348498346596,8.60822976066651,15.8063600174052,14.5778304093694,10.3759454327743,14.9949370170322,11.28,8.06034726657826,4.68999160768148
2009-07-01,149,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.00394630594546,14.1482140625897,12.2512352677756,8.14564882276399,15.7699610776078,14.2120096498823,9.99052694914973,15.4370472850187,11.6097768247757,7.90407272433055,5.50494713689283
2009-07-02,150,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.01063529409626,14.11,12.1901721837289,8.08538191377806,15.3467899604774,14.1057596141307,9.89817525678069,15.647393718368,12.3177531004574,8.38829714957784,4.00301191459764
2009-07-03,151,"Friday",0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.01727983681492,14.5328483565237,12.6485787802359,8.61842163241103,15.7337222946778,15.3610221805749,9.92164940593408,15.3383098161391,11.8985682705253,8.48193925562256,4.68566343288192
2009-07-04,152,"Saturday",0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.02388052084628,14.5230153590964,12.7408476555903,8.40160204023043,15.7915636294396,14.6359524625581,9.96185271761936,15.3581059471232,11.8750066532023,7.80287960718017,6.89183227983167
2009-07-05,153,"Sunday",0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.03043792139244,14.6070636276477,13.1143569096695,8.58121976138932,16.0557190348745,15.1611356883487,10.0255045726002,15.7521278667496,12.4523338207736,8.46084597162911,4.33440147529649
2009-07-06,154,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03695260241363,14.3729961006583,12.7355904993812,8.41156911898313,15.6671989649955,14.3598758473868,9.82732984413277,15.7524825363683,12.0766406329671,8.33816834054598,4.69776858367447
2009-07-07,155,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.04342511691925,14.2222948383926,12.5880288218228,8.40908141626782,15.6774712515285,15.6879689335792,9.78907510837383,15.3330267525369,11.7726747457336,7.99085640937258,3.63461471544732
2009-07-08,156,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.04985600724954,14.4670290429552,13.1008798659452,8.68110874690787,15.1637480774864,13.8235110377878,9.92297250756214,15.2518485335595,11.9858192706453,8.16048831600875,4.45796769765091
2009-07-09,157,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.05624580534831,14.7378248382279,12.9976236970108,8.84259432623502,15.9052406287129,15.3674078946409,9.84466083247304,15.5661752135415,12.1206373961563,8.37440017673431,3.97530380729138
2009-07-10,158,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.06259503302697,14.5356545250758,13.0519063725297,8.55516041844828,15.6409692295172,14.8708316989434,10.054692699636,15.7019054007818,12.2198271295738,8.64676118243948,3.26597598876763
2009-07-11,159,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.06890420222023,14.1975628002637,12.4088645127577,8.14747516210753,16.047828184309,14.8365111240433,10.0662375057911,15.5143085038392,11.9549426793718,8.58719890032429,4.48559756483086
2009-07-12,160,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.07517381523383,14.9242364739086,13.2005084512496,9.1409682758213,15.863586327877,14.9962557033253,10.0971067327867,15.3406002097834,11.6846755866299,7.71409132062492,3.2025159347377
2009-07-13,161,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08140436498446,14.7641750821941,13.4029044157676,9.23275178955624,15.4493849777996,15.3135182761293,9.61317170642279,15.4734102910077,12.0856977237367,8.44153729613913,3.36185777911445
2009-07-14,162,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.08759633523238,14.4558277953138,12.6721336899905,8.42753855907091,16.028296833619,14.6632642331214,9.75039909218758,15.3965803410413,11.8332339417337,8.0877872410319,4.52498505855686
2009-07-15,163,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.09375020080676,14.6235954493874,12.7732894738244,9.08527802774147,15.3601994297449,14.6441808750792,9.81875267504319,15.3898294413389,11.8115715965923,8.10910962380107,6.29907506745875
2009-07-16,164,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0998664278242,14.6548688810652,12.8630410561441,8.91284899743997,15.8424122656441,14.8335290262892,10.0737618520079,15.5510854679834,12.1925669579024,8.09660069265917,4.26674662548779
2009-07-17,165,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.10594547390058,14.2683080660202,12.3659564867775,8.4219180666427,15.9859409231637,14.1998133109941,9.7890190504592,15.4280168095463,12.0698919300714,7.95524720105326,3.75657465708524
2009-07-18,166,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.11198778835654,15.0571905517187,13.3629050360064,9.0505618893135,15.8309036331143,14.483496971784,9.73700055023347,15.0431858767848,11.6756063106654,7.90905121548607,4.6181856320168
2009-07-19,167,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.11799381241676,14.4983740608806,12.8714068135761,8.72460121526269,16.4195753934167,15.6637001354579,10.3615957759941,15.4554228705118,12.1023842465054,8.10282224824152,4.30174351570869
2009-07-20,168,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12396397940326,14.11,12.16,8.18140689238928,15.2479067682899,14.0288407723597,9.38722608997099,15.2519267912509,11.6177149643819,8.33762437317583,3.80136260881165
2009-07-21,169,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.12989871492307,14.4791894632303,12.7154518524024,8.50502542580807,15.8998012731259,14.0122575819253,9.96590078041792,15.665529230761,12.0528343478074,8.29417875675428,3.44710831778694
2009-07-22,170,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.13579843705026,14.721008558596,13.137390625531,8.42417834981347,16.0358045296429,15.2543743996824,10.0787944017181,15.0207768984268,11.7147433803368,7.81839377859793,5.13693105393088
2009-07-23,171,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.14166355650266,14.9230876053711,12.9772749060748,8.97579452567695,15.5557238370753,15.0703133006455,10.185621606411,15.6315941653264,12.3813802038122,8.39316321406606,2.62204010548936
2009-07-24,172,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.14749447681345,14.7954733234125,13.48576227902,8.84953696613296,15.4298542210873,15.2314540831459,9.90028120971605,15.6469225773205,12.3552132869822,8.54356411681699,3.74576011110972
2009-07-25,173,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.15329159449778,14.7865123848428,13.3865653062742,9.04258524757733,15.5922926986179,14.8817304826338,9.8304964522508,15.7632368329694,12.4203779499227,8.47128532325412,2.6263041588449
2009-07-26,174,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.15905529921453,14.4211105086242,12.6331981341035,8.78091754190914,15.2959928425372,14.7173951566613,10.0428466880281,15.4935989883937,12.0223225739566,8.42901510892702,3.74836877108739
2009-07-27,175,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16478597392351,14.2887968260874,12.221735024562,8.14916767382497,15.184072502238,14.4553310145599,9.6201176431969,15.1492534990325,11.6474104071984,8.16602106465183,3.62786084940095
2009-07-28,176,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.17048399503815,14.4191502836609,12.5752767585789,8.66011863213157,15.7158148770651,14.7478875874466,9.60978339382356,15.0812829067994,11.4697533617671,7.79923164143831,4.13429444907173
2009-07-29,177,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.17614973257383,14.6369880184446,12.8008329096945,8.7239833243131,15.6697926939385,14.8039725032285,9.75010265578723,15.3533044862762,12.0570793887569,7.88058996849443,5.06723909783826
2009-07-30,178,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.18178355029209,14.8901437056805,12.9361733548911,8.80484051596816,15.8896103482752,14.4338892065996,9.76469786639851,15.53950566612,12.0522363305572,8.69731804125892,4.75267378889091
2009-07-31,179,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.18738580584075,14.823255557794,13.1862681591156,8.8204436378567,15.6550746800387,15.0916657443108,10.0529209598408,15.0579473524626,11.6687743420504,8.32281001281632,3.52569843981171
2009-08-01,180,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.19295685089021,14.703788560371,12.955679814593,9.23987979964386,15.3811123324315,13.7717920428646,9.86816381780183,15.0741190254706,11.6062932882902,8.22202283022741,3.79146253890714
2009-08-02,181,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.19849703126583,14.1345180890468,12.16,7.84405273578111,15.3763360542107,14.4448718559683,9.60412087839092,15.7531836916302,12.4301308893834,8.470123949907,3.48811363965363
2009-08-03,182,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2040066870768,14.7999119162092,13.1519120180612,8.83706043611048,15.5342234515756,14.2332477748234,9.69598038543947,15.4703037730095,11.8939935309337,8.45295888667008,3.50580731763322
2009-08-04,183,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.20948615284142,14.5186860450268,12.761378199209,8.80782991874488,15.4042352521508,14.9465365599914,9.90756578628889,15.514957186225,12.1757411346919,8.31672784412347,5.000926504116
2009-08-05,184,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.21493575760899,14.3012420989767,12.9516031811708,9.00452932969398,15.8821423237203,14.3358825909157,9.74590916318024,15.2521098026079,11.6756450207045,8.14983513970211,6.42713914877826
2009-08-06,185,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.22035582507832,14.4789756148455,12.573106359017,8.88784019437395,16.2202803901821,14.5734095420977,10.4599134965601,15.6948854708858,12.2704481266237,8.58422688402396,4.95775853191985
2009-08-07,186,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.2257466737132,14.5759542166558,13.0040251576121,8.66839533196074,15.9171692289572,15.0468483543265,10.3221891709484,15.4369616758562,12.2072095681853,8.46718588274125,5.56252144627536
2009-08-08,187,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.23110861685459,14.8456301801524,13.0849660250355,8.86782622553935,15.9347633676471,14.6613666561008,10.0675021619364,15.6332104493676,12.363442036074,8.72527097416866,4.62802609426949
2009-08-09,188,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.23644196282995,14.5548302505946,13.289206148613,8.99870140855884,15.4852685758866,15.0143121825161,9.92918762000819,15.0595111250192,11.7715358215115,7.94900155025946,5.14237107829776
2009-08-10,189,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24174701505964,14.3725052001579,12.4571658177424,8.13683131882736,15.5811699038913,14.3814839781756,9.88790571200166,15.4798100497884,11.8323853717101,7.90350346345579,4.69737098497672
2009-08-11,190,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.24702407216049,14.2852730686203,12.4238259820339,8.08605420014918,15.8273217597204,14.8221663743889,10.1526820253904,15.4785762902425,11.7116605397155,8.37804534284476,5.31024149449309
2009-08-12,191,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.25227342804663,14.4834475788646,12.7207602452991,8.44697558864183,15.3788938671005,13.67,10.1975813634429,15.231031067141,11.5968401319246,8.37588518121886,4.24265862617793
2009-08-13,192,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.25749537202778,14.5542826469628,12.8544418779275,9.0640019857741,15.4705607727074,14.8477372441859,9.76708540637855,15.3239422080016,11.9539944084556,8.40160443178476,6.27240367052404
2009-08-14,193,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.26269018890489,14.4184987870665,12.7512940582612,8.35457644947425,15.6942601247981,14.2215331254839,9.69589900214539,15.3411003927865,11.8104637479887,8.13490624638887,6.01723301633782
2009-08-15,194,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.26785815906333,14.7324352237305,13.0354738337164,8.79328919696185,16.1508626176271,14.834483617622,9.81933574136661,15.0486656652469,11.8891987696524,7.95233616565847,5.44237608716993
2009-08-16,195,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.27299955856375,14.2856247970999,12.7019526154262,8.63809489847243,15.686473285764,14.8954718369269,10.3574324399248,15.3840908010025,12.030022593416,7.788647291237,4.74306615008937
2009-08-17,196,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27811465923052,14.160637846098,12.222874279438,8.25800913195869,16.1926004875093,15.2454694649533,9.97164727771814,15.3918771323802,11.8391872836268,8.48424462989126,3.19712828815395
2009-08-18,197,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.28320372873799,14.9395351557458,13.3878163228463,9.08924770293895,15.8058940410562,14.3446470511691,10.0703685598322,15.8326239803528,12.0430596356674,8.48882960898941,3.00545338574874
2009-08-19,198,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.28826703069454,14.4334608750755,12.9852027916473,8.64261456214316,15.3656751066097,14.2629233494379,9.87591991273044,15.4336009940631,11.8603659280094,8.29734397924398,3.47590417102651
2009-08-20,199,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.29330482472449,14.6113012780033,12.9441881488306,8.91970149608995,15.9639194344537,14.2389775575785,9.98174665228762,15.3074846294278,11.8910260142122,8.43553869719463,3.63587081595823
2009-08-21,200,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.29831736654804,14.3776981550828,12.6119502009081,8.66741824930615,15.1108258256646,14.4339117086594,9.70305568680593,15.529397240979,12.0680413058704,8.52134116163893,5.79667672328779
2009-08-22,201,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.30330490805908,14.7344301363147,13.2933095025692,9.08816483062441,15.7904487919517,14.6640241092437,10.173753775665,15.7287482604732,12.1955899021614,8.70987870950899,2.6848928350517
2009-08-23,202,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.30826769740121,15.0056769291129,13.4081282905215,8.94768082863571,15.5628832132212,14.6244459337221,9.49703375085098,15.4113137733232,12.1041767413654,8.26019166977726,4.55870645389776
2009-08-24,203,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31320597904179,14.6196699370925,12.4585611083099,8.75533631913192,15.5739976663465,15.8160741818842,10.4644442253298,15.3820939858579,11.9485354429649,8.05329706509507,3.90614499475679
2009-08-25,204,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.31811999384422,14.3205462364884,12.4293803267247,8.58424026967069,15.8816824757857,15.0469273654442,9.83219546847476,15.344814301491,11.7868096257498,8.52721806467004,4.43320429423971
2009-08-26,205,"Wednesday",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.32300997913841,14.2570520460236,13.0404352412456,8.60314134165001,15.6734041293081,14.0859319001108,9.99591392880789,15.1100879163311,11.3881170748828,8.09390015610624,3.64647286089863
2009-08-27,206,"Thursday",0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.32787616878958,14.9459360549847,12.9048097366665,8.7983640777945,15.3801325938282,15.0386408479236,9.82155719324934,15.4919246955995,12.2018629986239,8.11532318925464,5.29627976891416
2009-08-28,207,"Friday",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.33271879326537,14.9687076414049,13.78,9.24932756056897,15.7293399262709,14.8526161300966,9.79226832015128,14.9272289471625,11.470305371973,8.24952858151012,4.35571074499312
2009-08-29,208,"Saturday",0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.33753807970132,14.6041368642855,12.8519804144891,8.83835362780339,16.0479330894301,15.0200082054563,9.6011820118053,15.3165469935617,11.9589830918426,7.95504039131974,5.05749610602345
2009-08-30,209,"Sunday",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.34233425196481,14.3448330770785,12.3597654058417,8.5679178762652,16.1219955525641,15.3266594762237,9.83866188672478,15.2412216752147,12.1042473058231,8.48784532410576,4.10237790509835
2009-08-31,210,"Monday",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34710753071747,14.8119325265906,13.3504982131945,8.79016059608817,15.9177438872781,15.0224661126845,9.86621345407711,15.6656409455833,12.3451139397255,8.67887258932648,3.00442013557952
2009-09-01,211,"Tuesday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.35185813347607,14.5762537842831,12.9874856380017,8.60444993190799,15.9189729463477,15.3758891304354,9.97183444397775,15.5055552655506,12.0656477442676,8.42244828592717,4.48731633915709
